Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z
22147,2.01,Fair,H,SI2,64.9,56.0,10184,7.88,7.81,5.09
38564,0.5,Ideal,H,SI1,61.7,58.0,1035,5.07,5.11,3.14
16518,1.0,Premium,E,VS2,61.5,58.0,6600,6.39,6.42,3.94
19846,1.08,Ideal,F,VS1,61.4,55.0,8405,6.61,6.69,4.08
9019,1.0,Very Good,H,VS2,63.3,60.0,4514,6.31,6.22,3.97
49805,0.73,Fair,F,SI2,59.2,64.0,2164,5.92,5.83,3.48
35594,0.31,Premium,H,VVS1,60.5,58.0,907,4.43,4.4,2.67
25024,0.3,Ideal,E,SI1,61.7,55.0,640,4.33,4.36,2.68
52871,0.73,Ideal,E,SI2,60.9,57.0,2581,5.83,5.8,3.54
21585,1.45,Very Good,I,IF,60.6,61.0,9683,7.32,7.41,4.46
19154,1.01,Good,F,VVS2,62.7,61.0,7915,6.3,6.34,3.96
19031,0.41,Very Good,G,SI2,59.6,60.0,621,4.82,4.85,2.88
2940,0.9,Premium,I,VS2,62.6,62.0,3292,6.13,6.04,3.81
5707,0.33,Good,E,VS2,57.3,59.0,574,4.6,4.62,2.64
21978,1.08,Ideal,F,VVS2,61.6,57.0,10046,6.57,6.6,4.06
14912,1.07,Very Good,D,SI1,60.2,55.0,6002,6.64,6.68,4.01
46882,0.56,Ideal,H,VVS2,60.9,57.0,1814,5.38,5.33,3.26
25203,2.26,Very Good,H,SI2,63.1,58.0,13797,8.3,8.22,5.21
34654,0.31,Ideal,E,VS2,61.8,56.0,872,4.36,4.34,2.69
39567,0.44,Very Good,F,VS1,61.2,61.0,1081,4.83,4.88,2.97
17930,1.01,Premium,E,VS2,59.3,58.0,7240,6.53,6.49,3.86
22019,1.5,Ideal,H,VS1,61.3,55.0,10080,7.37,7.34,4.51
24864,2.5,Fair,H,SI2,64.9,58.0,13278,8.46,8.43,5.48
6984,1.01,Premium,G,SI2,60.1,59.0,4154,6.45,6.39,3.86
31014,0.35,Good,F,SI1,63.6,54.0,748,4.52,4.51,2.87
41286,0.42,Premium,D,VVS2,59.6,59.0,1210,4.96,4.9,2.94
17723,0.33,Very Good,H,VVS2,61.8,57.0,614,4.43,4.46,2.74
8155,0.91,Premium,G,VS2,60.8,56.0,4357,6.28,6.21,3.8
52418,0.82,Premium,G,SI2,60.7,61.0,2512,6.01,5.98,3.64
8354,1.0,Premium,G,SI2,61.8,58.0,4398,6.43,6.39,3.96
23423,1.57,Premium,H,VS2,62.2,58.0,11415,7.45,7.4,4.62
22733,1.0,Premium,D,VVS1,62.9,58.0,10752,6.34,6.28,3.97
31216,0.32,Ideal,D,SI1,62.8,56.0,756,4.42,4.37,2.76
29398,0.31,Premium,G,VS2,61.5,59.0,698,4.36,4.32,2.67
51880,0.71,Good,I,VVS2,63.6,57.0,2428,5.66,5.69,3.61
27782,0.32,Very Good,H,VS2,63.1,55.0,648,4.36,4.33,2.74
1047,0.7,Ideal,F,VS2,62.3,53.0,2907,5.69,5.73,3.56
40167,0.58,Very Good,G,SI2,63.3,58.0,1117,5.26,5.29,3.34
21101,1.0,Premium,D,VVS2,58.3,61.0,9274,6.55,6.48,3.8
8190,1.04,Premium,H,SI1,60.4,59.0,4368,6.59,6.55,3.97
4939,0.98,Very Good,H,SI2,62.1,59.0,3731,6.33,6.39,3.95
30288,0.3,Very Good,G,SI1,62.6,57.0,447,4.25,4.34,2.69
41478,0.41,Premium,E,VVS2,60.9,56.0,1231,4.84,4.78,2.93
25386,1.5,Premium,F,VS2,61.1,58.0,14071,7.33,7.36,4.49
10463,1.08,Very Good,I,VS1,62.5,57.0,4790,6.51,6.54,4.08
44544,0.56,Very Good,G,VS2,62.6,58.0,1605,5.22,5.32,3.31
12981,1.11,Ideal,H,SI1,62.5,56.0,5395,6.65,6.63,4.15
25579,2.22,Ideal,I,SI2,62.7,61.0,14416,8.31,8.23,5.19
9026,1.0,Very Good,I,VS1,63.3,55.0,4516,6.39,6.34,4.03
15912,1.53,Good,H,I1,62.3,55.6,6361,7.34,7.38,4.59
28424,0.38,Ideal,J,VVS2,61.7,54.6,670,4.65,4.69,2.89
8704,0.4,Premium,I,SI2,62.9,59.0,585,4.68,4.63,2.93
25269,2.06,Premium,G,SI2,60.7,58.0,13908,8.18,8.25,4.99
51585,0.52,Ideal,F,IF,61.7,56.0,2393,5.16,5.18,3.19
48242,0.5,Fair,E,VS1,56.1,64.0,1950,5.31,5.28,2.97
47924,0.56,Ideal,G,VS1,62.2,55.0,1915,5.31,5.27,3.29
11548,1.0,Very Good,F,SI1,63.8,56.0,5030,6.25,6.29,4.0
37569,0.41,Good,D,VS1,64.2,55.0,989,4.72,4.75,3.04
34756,0.41,Premium,H,SI1,60.5,58.0,876,4.85,4.81,2.92
28790,0.37,Very Good,D,SI1,61.0,62.0,681,4.61,4.64,2.82
6274,1.12,Premium,E,I1,61.0,59.0,4014,6.74,6.7,4.1
30459,0.45,Very Good,E,SI2,63.2,54.0,731,4.94,4.82,3.09
6960,1.21,Fair,J,SI1,65.0,59.0,4147,6.64,6.57,4.29
48462,0.56,Ideal,G,VVS2,61.6,56.0,1976,5.29,5.32,3.27
22847,1.9,Premium,J,SI1,61.9,57.0,10885,7.98,7.95,4.93
8527,1.0,Ideal,D,SI2,62.3,56.0,4427,6.39,6.33,3.96
534,0.9,Very Good,I,SI2,63.5,56.0,2826,6.17,6.07,3.88
41818,0.43,Premium,F,VVS2,61.6,60.0,1250,4.86,4.82,2.98
24017,1.62,Ideal,I,VVS1,61.5,58.0,12186,7.54,7.56,4.64
37799,0.35,Ideal,E,VVS1,61.7,54.0,1000,4.56,4.58,2.82
38033,0.38,Ideal,F,VVS2,62.0,54.1,1010,4.66,4.68,2.9
19899,1.0,Premium,F,VVS2,59.9,60.0,8448,6.46,6.5,3.88
13947,1.04,Premium,H,VS2,60.4,59.0,5674,6.51,6.66,3.98
34697,0.3,Ideal,F,IF,60.9,57.0,873,4.35,4.38,2.66
26161,1.5,Premium,F,VS1,59.6,60.0,15478,7.49,7.41,4.44
51411,0.73,Premium,I,VS1,61.2,59.0,2371,5.82,5.84,3.57
41389,0.42,Ideal,F,VVS2,60.6,57.0,1221,4.85,4.82,2.93
41975,0.53,Ideal,I,VS1,61.6,55.0,1263,5.21,5.25,3.22
10712,0.31,Premium,G,SI1,60.7,60.0,593,4.36,4.34,2.64
49126,0.56,Ideal,D,VS2,60.6,56.0,2066,5.37,5.33,3.24
21642,1.11,Ideal,G,VVS2,61.8,56.0,9734,6.66,6.69,4.12
16794,1.04,Very Good,H,IF,62.0,55.0,6694,6.51,6.55,4.05
5887,1.01,Premium,E,SI2,59.4,59.0,3928,6.51,6.49,3.86
51413,0.8,Premium,F,SI2,58.5,62.0,2371,6.08,6.05,3.55
47808,0.57,Very Good,F,VVS2,63.2,56.0,1902,5.28,5.32,3.35
1671,0.65,Very Good,D,VVS2,57.7,60.0,3025,5.69,5.74,3.3
15887,1.25,Ideal,I,SI1,61.0,56.0,6352,6.97,7.02,4.27
52735,0.71,Very Good,I,VVS1,63.3,57.0,2559,5.65,5.69,3.59
44499,0.51,Ideal,G,VS1,62.2,55.0,1599,5.13,5.16,3.2
1757,0.77,Very Good,F,SI1,59.6,60.0,3044,5.95,5.97,3.55
35859,0.4,Ideal,F,VS1,61.3,57.0,917,4.74,4.78,2.92
16543,1.22,Premium,H,VS2,62.3,58.0,6608,6.85,6.77,4.24
14709,0.3,Ideal,H,VVS2,60.4,56.0,605,4.32,4.36,2.62
23247,1.51,Ideal,G,SI1,62.9,57.0,11255,7.3,7.27,4.58
607,0.71,Ideal,F,VS1,61.5,57.0,2839,5.74,5.71,3.52
8230,1.0,Very Good,F,SI2,61.1,61.0,4372,6.35,6.38,3.89
20281,1.5,Very Good,F,SI2,63.1,63.0,8702,7.27,7.21,4.57
792,0.7,Very Good,D,SI1,62.5,55.0,2862,5.67,5.72,3.56
42862,0.51,Very Good,E,SI1,60.9,57.0,1357,5.17,5.2,3.16
43678,0.5,Premium,F,VS2,62.3,58.0,1436,5.02,5.06,3.14
12168,1.23,Ideal,J,SI1,61.3,54.0,5181,6.92,6.97,4.26
35602,0.31,Premium,H,VVS1,62.1,58.0,907,4.36,4.33,2.7
20009,1.05,Ideal,G,VVS1,60.1,57.0,8546,6.63,6.68,4.0
23882,1.31,Ideal,G,VVS2,61.3,58.0,11975,7.03,7.07,4.32
22464,1.1,Ideal,F,VVS2,61.2,56.0,10487,6.66,6.74,4.1
39869,0.42,Ideal,H,VVS2,61.9,55.0,1102,4.83,4.86,3.0
1881,0.7,Good,D,VS2,58.0,65.0,3073,5.81,5.73,3.39
25414,1.56,Premium,G,VS1,60.9,58.0,14139,7.49,7.53,4.57
44632,0.57,Premium,I,VVS1,62.1,58.0,1608,5.25,5.32,3.28
15110,1.01,Very Good,F,VS2,62.3,59.0,6073,6.37,6.44,3.99
11853,1.04,Ideal,H,SI1,62.3,57.0,5102,6.45,6.48,4.03
8191,1.2,Ideal,H,SI2,61.1,57.0,4368,6.9,6.81,4.19
9635,1.01,Premium,H,SI2,60.3,60.0,4638,6.49,6.47,3.91
14411,1.07,Ideal,H,VS2,62.0,57.0,5820,6.55,6.58,4.07
9674,1.01,Fair,G,SI1,60.4,62.0,4646,6.31,6.34,3.82
50316,0.7,Ideal,E,SI2,61.2,55.0,2239,5.76,5.68,3.5
34470,0.38,Ideal,E,VS1,62.2,55.0,866,4.63,4.67,2.89
52003,0.78,Premium,F,SI2,62.7,56.0,2444,5.87,5.84,3.67
9433,1.06,Ideal,I,SI2,62.7,58.0,4591,6.48,6.5,4.07
21488,1.22,Premium,D,VS2,62.0,60.0,9581,6.74,6.79,4.22
21937,1.05,Ideal,F,VVS2,60.5,55.0,10011,6.67,6.58,4.01
1069,0.31,Premium,I,VS2,59.9,60.0,558,4.44,4.41,2.65
38858,0.4,Premium,G,VVS2,62.0,58.0,1050,4.74,4.68,2.92
48239,0.53,Premium,E,VS1,58.5,61.0,1950,5.39,5.28,3.12
18337,1.11,Ideal,E,VS2,62.2,56.0,7459,6.66,6.59,4.12
47119,0.62,Ideal,H,VS1,61.8,54.0,1828,5.5,5.53,3.41
41143,0.5,Very Good,G,SI1,62.1,56.0,1197,5.05,5.09,3.15
27021,2.02,Premium,I,VS1,61.2,59.0,17153,8.13,8.05,4.95
19603,1.4,Premium,H,SI1,62.2,58.0,8223,7.16,7.12,4.44
18184,1.11,Premium,F,VS2,61.9,58.0,7371,6.7,6.64,4.13
32209,0.35,Ideal,F,VS1,62.4,57.0,788,4.49,4.52,2.81
43037,0.55,Ideal,I,VS2,61.8,55.0,1374,5.28,5.32,3.27
26583,2.05,Good,G,SI2,63.7,61.0,16295,8.03,7.99,5.1
437,0.7,Ideal,H,SI1,61.4,56.0,2815,5.7,5.76,3.52
10895,1.14,Premium,G,SI2,60.4,59.0,4884,6.8,6.78,4.1
43981,0.32,Very Good,H,SI2,60.4,59.0,393,4.39,4.42,2.66
28114,0.36,Ideal,D,SI1,59.5,56.0,663,4.63,4.68,2.77
2222,0.9,Very Good,J,VS2,63.5,56.0,3145,6.12,6.1,3.88
17147,1.01,Very Good,G,VVS2,63.0,59.0,6843,6.34,6.41,4.01
30192,0.42,Very Good,E,SI1,61.5,61.0,722,4.82,4.87,2.98
38473,0.38,Very Good,G,VS1,60.7,55.0,1031,4.71,4.74,2.87
8776,1.0,Good,H,SI1,57.9,54.0,4469,6.68,6.62,3.85
11461,1.0,Very Good,I,VS1,61.1,59.9,5009,6.37,6.41,3.9
45742,0.5,Ideal,E,SI1,61.5,57.0,1700,5.08,5.1,3.13
44741,0.47,Ideal,G,VVS2,62.2,53.0,1618,5.0,5.04,3.12
52835,0.84,Premium,E,SI2,62.4,58.0,2574,5.99,5.97,3.74
48721,0.52,Premium,G,VVS2,61.5,62.0,2012,5.17,5.14,3.17
35340,0.42,Premium,H,SI1,60.9,58.0,898,4.85,4.84,2.95
33500,0.32,Ideal,F,VS2,62.4,57.0,828,4.38,4.34,2.72
28286,0.33,Ideal,J,SI2,62.4,54.0,366,4.43,4.45,2.77
22450,1.61,Premium,F,SI1,60.2,58.0,10477,7.61,7.65,4.59
31677,0.26,Ideal,E,VVS1,62.0,56.0,769,4.13,4.09,2.55
27838,0.36,Ideal,H,VS1,61.5,55.0,651,4.59,4.62,2.83
25381,1.5,Ideal,G,VS1,62.3,57.0,14067,7.25,7.32,4.54
30762,0.25,Premium,E,VVS1,60.7,60.0,740,4.11,4.09,2.49
17929,1.01,Premium,E,VS2,58.0,61.0,7240,6.53,6.5,3.94
37043,0.34,Ideal,F,VVS1,62.0,56.0,967,4.45,4.49,2.77
12546,1.23,Premium,I,SI2,62.5,60.0,5269,6.82,6.75,4.24
29638,0.3,Very Good,I,VS1,61.8,63.0,442,4.26,4.29,2.64
30270,0.3,Premium,G,VS1,60.2,62.0,725,4.31,4.3,2.59
38558,0.31,Ideal,D,VVS2,61.1,56.0,1034,4.38,4.39,2.68
3701,1.0,Premium,E,SI2,62.9,61.0,3450,6.3,6.23,3.94
708,0.7,Premium,E,VS1,58.4,59.0,2854,5.91,5.83,3.43
13406,0.35,Very Good,H,VS1,60.0,57.0,603,4.57,4.6,2.75
26965,1.71,Premium,G,VS1,62.3,58.0,17041,7.61,7.65,4.75
897,0.77,Ideal,H,SI1,62.4,56.0,2875,5.84,5.9,3.66
49630,0.32,Premium,J,VS1,60.6,59.0,540,4.46,4.42,2.69
39813,0.4,Ideal,G,VVS1,60.8,57.0,1097,4.78,4.81,2.91
51732,0.71,Fair,H,VS1,66.4,62.0,2401,5.54,5.49,3.66
21261,1.24,Premium,F,VS2,62.2,58.0,9411,6.89,6.84,4.27
17332,1.16,Ideal,H,VS2,62.1,57.0,6954,6.7,6.73,4.17
32039,0.3,Ideal,E,VVS2,61.7,53.8,779,4.31,4.34,2.67
1168,0.77,Very Good,H,VS1,63.3,57.0,2927,5.79,5.83,3.68
8329,1.0,Very Good,E,SI2,62.5,55.0,4392,6.38,6.41,4.0
6672,0.94,Premium,E,SI2,62.4,58.0,4098,6.26,6.33,3.93
52452,0.59,Ideal,E,VVS2,61.8,56.0,2515,5.39,5.42,3.34
34648,0.31,Ideal,E,VS2,61.8,54.0,872,4.37,4.34,2.69
23706,0.36,Ideal,E,SI1,61.6,56.0,631,4.56,4.59,2.82
1141,0.9,Fair,I,VS2,64.1,66.0,2921,6.04,5.98,3.85
36101,0.4,Ideal,E,VVS2,62.5,54.0,926,4.75,4.76,2.97
24463,1.5,Ideal,I,IF,61.3,56.0,12725,7.34,7.41,4.52
27312,1.63,Ideal,E,VS2,61.3,55.0,17825,7.6,7.63,4.67
19704,0.37,Premium,F,SI2,60.2,60.0,624,4.7,4.6,2.8
6021,1.0,Fair,G,SI1,68.3,61.0,3965,6.02,5.93,4.08
20288,1.51,Very Good,J,VVS2,62.6,63.0,8706,7.29,7.24,4.55
43241,0.52,Premium,D,SI1,59.7,60.0,1399,5.26,5.19,3.12
32174,0.3,Good,D,VVS2,63.5,58.0,787,4.23,4.31,2.71
34608,0.27,Ideal,F,VS2,60.3,56.0,470,4.21,4.25,2.55
18765,1.08,Ideal,E,SI1,61.5,55.0,7672,6.59,6.62,4.06
16328,2.0,Fair,F,I1,66.1,57.0,6532,7.84,7.7,5.14
21895,1.61,Ideal,E,SI2,61.6,56.0,9961,7.54,7.62,4.67
3493,1.01,Good,J,SI1,62.8,58.0,3399,6.28,6.33,3.96
22545,1.23,Ideal,F,VVS2,63.0,55.0,10580,6.89,6.79,4.31
3873,0.9,Very Good,H,SI2,62.3,61.0,3481,6.15,6.17,3.84
20426,1.22,Premium,G,VS1,61.3,58.0,8779,6.91,6.89,4.23
28601,0.3,Very Good,E,SI1,63.1,53.0,675,4.32,4.27,2.71
42138,0.56,Ideal,J,VS2,61.9,57.0,1280,5.29,5.31,3.28
28928,0.3,Good,G,VVS2,63.6,57.0,684,4.26,4.3,2.72
24517,2.02,Good,J,SI1,63.5,60.0,12798,7.93,7.98,5.05
11307,1.09,Ideal,F,SI2,61.2,57.0,4981,6.64,6.6,4.05
31260,0.32,Ideal,E,VS1,61.7,57.0,758,4.39,4.42,2.72
3857,0.72,Ideal,G,VS1,61.7,56.0,3478,5.75,5.78,3.56
41473,0.41,Ideal,D,VS1,62.9,57.0,1230,4.75,4.73,2.98
7916,1.15,Ideal,H,SI2,60.5,56.0,4315,6.83,6.8,4.13
19052,1.06,Ideal,G,VVS2,62.9,56.0,7836,6.6,6.56,4.14
39621,0.35,Premium,E,SI2,61.5,59.0,491,4.52,4.56,2.79
47757,0.5,Ideal,E,VS2,60.4,56.0,1892,5.15,5.21,3.13
52975,0.35,Ideal,F,SI1,61.5,54.0,552,4.54,4.6,2.81
51479,0.54,Ideal,D,VS1,61.3,56.0,2378,5.3,5.27,3.24
30409,0.34,Very Good,D,VS2,60.0,59.0,730,4.5,4.56,2.72
10255,0.93,Premium,G,VS2,62.2,59.0,4750,6.26,6.21,3.88
48043,0.51,Premium,G,VVS1,62.4,58.0,1925,5.09,5.13,3.19
23767,1.53,Ideal,F,SI1,60.3,57.0,11820,7.52,7.45,4.51
14391,0.3,Very Good,H,VVS2,62.8,57.0,605,4.22,4.25,2.66
22548,1.24,Premium,G,IF,60.5,58.0,10584,6.94,7.0,4.22
5204,1.04,Premium,D,SI2,58.3,58.0,3780,6.67,6.63,3.88
31272,0.32,Very Good,E,SI2,62.7,57.0,449,4.34,4.37,2.73
17557,1.02,Good,F,VS1,63.7,57.0,7068,6.35,6.39,4.06
44909,0.53,Premium,D,SI1,60.0,58.0,1631,5.24,5.29,3.16
24103,1.7,Very Good,H,VS2,61.8,59.0,12257,7.58,7.66,4.71
51903,0.53,Ideal,E,VVS2,61.8,55.0,2433,5.16,5.19,3.2
33827,0.42,Very Good,H,VS2,59.0,57.0,843,4.92,4.95,2.91
41162,0.38,Ideal,D,VVS2,61.3,56.0,1200,4.63,4.73,2.87
50267,0.5,Very Good,F,IF,61.4,60.0,2238,5.07,5.1,3.12
10161,0.91,Premium,E,SI1,59.8,59.0,4729,6.28,6.23,3.74
7928,0.91,Ideal,I,VS2,61.6,55.0,4317,6.21,6.28,3.85
9155,0.9,Very Good,G,VS1,62.7,60.0,4540,6.06,6.13,3.82
5213,1.0,Premium,J,SI1,60.8,58.0,3780,6.44,6.39,3.9
32404,0.37,Premium,F,SI1,61.6,59.0,791,4.67,4.62,2.86
38600,0.53,Ideal,I,SI1,61.5,54.0,1038,5.22,5.26,3.22
33344,0.41,Ideal,H,VS1,62.7,56.0,827,4.73,4.77,2.98
32194,0.35,Premium,H,VS1,61.7,59.0,788,4.53,4.51,2.79
32560,0.4,Ideal,H,VS2,61.6,57.0,800,4.71,4.74,2.91
28166,0.3,Ideal,H,VVS1,61.9,57.0,665,4.29,4.31,2.66
8792,1.03,Ideal,G,SI2,62.1,57.0,4470,6.44,6.42,3.99
31992,0.3,Premium,F,VS2,62.2,60.0,776,4.27,4.22,2.64
49152,0.74,Fair,E,SI1,66.0,56.0,2069,5.6,5.67,3.72
53056,0.72,Ideal,F,VS2,61.1,56.0,2607,5.83,5.79,3.55
2198,0.9,Very Good,E,SI2,59.5,61.0,3139,6.24,6.3,3.73
40234,0.39,Premium,D,VS1,61.7,59.0,1123,4.69,4.64,2.88
20237,1.01,Very Good,E,VS1,57.7,62.0,8668,6.57,6.63,3.81
20162,1.31,Ideal,H,VS1,62.5,56.0,8617,6.95,7.03,4.37
35343,0.42,Ideal,H,SI1,62.9,57.0,898,4.84,4.76,3.02
9847,1.22,Ideal,J,SI2,61.2,57.0,4676,6.86,6.9,4.21
40307,0.4,Premium,E,VS1,60.4,59.0,1125,4.81,4.76,2.89
31454,0.34,Ideal,G,VS2,62.7,55.0,765,4.49,4.48,2.81
8120,0.91,Premium,D,SI1,63.0,59.0,4352,6.15,6.11,3.86
30419,0.32,Ideal,G,VVS2,62.2,55.0,730,4.41,4.43,2.75
4606,0.9,Good,E,SI2,59.9,61.0,3660,6.16,6.2,3.7
53287,0.3,Very Good,D,SI1,62.5,59.0,552,4.26,4.28,2.67
48819,0.51,Good,G,VVS1,63.9,57.0,2027,5.08,5.06,3.24
37999,0.43,Ideal,G,VS1,61.3,57.0,1008,4.88,4.85,2.98
15478,1.23,Premium,I,VS2,59.3,59.0,6199,7.13,6.97,4.18
32068,0.33,Premium,D,SI1,61.5,60.0,780,4.44,4.41,2.72
22018,1.5,Premium,H,SI1,61.4,58.0,10080,7.41,7.28,4.51
37482,0.35,Premium,E,VS2,60.9,59.0,984,4.56,4.54,2.77
779,0.83,Premium,E,SI2,59.2,60.0,2859,6.17,6.12,3.64
50004,0.74,Fair,H,VS1,66.3,63.0,2193,5.63,5.5,3.69
35248,0.3,Premium,E,VVS1,60.0,60.0,895,4.35,4.38,2.62
32177,0.39,Very Good,H,VS1,61.7,57.0,787,4.65,4.68,2.88
1719,0.32,Good,G,VS2,63.3,54.0,561,4.36,4.39,2.77
14191,1.02,Very Good,G,VS2,63.5,56.0,5758,6.43,6.38,4.07
33855,0.3,Premium,E,VS2,60.0,58.0,844,4.4,4.37,2.63
41126,0.5,Fair,E,SI1,66.4,58.0,1196,4.98,4.87,3.27
37122,0.42,Ideal,D,SI1,61.9,55.0,970,4.84,4.79,2.98
49989,0.7,Very Good,F,SI1,63.7,55.0,2192,5.62,5.69,3.6
12667,0.91,Very Good,F,VS1,62.4,59.0,5302,6.15,6.16,3.84
48613,0.51,Ideal,F,VVS2,61.9,56.0,1998,5.13,5.15,3.18
48064,0.53,Ideal,E,VS1,61.5,57.0,1928,5.22,5.25,3.22
36238,0.62,Premium,G,I1,58.9,60.0,933,5.65,5.54,3.29
31723,0.32,Very Good,G,VVS1,61.4,55.0,772,4.41,4.45,2.72
16383,1.04,Very Good,G,VS1,63.2,56.0,6541,6.39,6.46,4.06
36627,0.24,Very Good,D,VVS2,61.9,58.0,478,4.02,4.03,2.49
24135,1.54,Premium,H,IF,62.5,58.0,12308,7.38,7.33,4.6
46636,0.3,Good,E,SI1,63.7,59.0,526,4.21,4.27,2.7
18673,1.08,Ideal,G,VS1,61.8,58.0,7635,6.56,6.58,4.06
20505,1.51,Very Good,I,VS2,62.3,60.0,8836,7.29,7.35,4.56
15447,1.23,Ideal,I,SI1,61.1,58.0,6183,6.86,6.91,4.21
13119,2.15,Fair,J,I1,65.5,57.0,5430,8.01,7.95,5.23
29675,0.31,Very Good,E,VVS2,60.5,56.0,707,4.39,4.47,2.68
8384,0.35,Ideal,F,SI1,62.4,55.0,583,4.52,4.55,2.83
42207,0.52,Very Good,D,SI2,61.7,56.0,1289,5.14,5.17,3.18
12927,1.03,Ideal,F,SI1,61.3,57.0,5378,6.58,6.51,4.01
15672,1.04,Ideal,G,VS2,62.0,59.0,6286,6.43,6.5,4.01
26778,2.01,Good,D,SI2,59.9,65.0,16624,8.0,8.07,4.81
38395,0.42,Ideal,E,VS2,61.8,57.0,1024,4.81,4.77,2.96
23555,1.51,Very Good,E,SI1,63.1,58.0,11565,7.28,7.23,4.58
11702,0.34,Premium,G,VS2,61.3,58.0,596,4.51,4.53,2.77
16842,1.0,Premium,E,VS2,62.8,60.0,6720,6.36,6.32,3.98
20569,1.51,Fair,I,VS2,64.8,60.0,8879,7.18,7.1,4.63
33004,0.32,Ideal,E,VVS1,60.9,56.0,813,4.41,4.43,2.69
11772,1.2,Very Good,J,SI1,62.5,58.0,5082,6.74,6.79,4.23
7390,0.33,Very Good,H,VS1,60.2,62.0,579,4.44,4.47,2.68
20796,1.25,Ideal,G,VS2,62.4,55.0,9030,6.93,6.86,4.3
15155,1.21,Premium,F,SI2,59.0,60.0,6092,6.99,6.94,4.11
2285,0.9,Good,H,SI2,63.4,60.0,3160,6.03,6.08,3.84
39187,0.5,Premium,F,SI1,61.2,59.0,1063,5.13,5.1,3.13
49107,0.52,Ideal,F,VVS2,62.5,57.0,2064,5.15,5.19,3.23
252,0.81,Good,G,SI2,61.0,61.0,2789,5.94,5.99,3.64
40366,0.34,Ideal,D,VVS2,61.8,55.0,1130,4.46,4.48,2.76
2383,0.32,Very Good,H,VS1,62.8,58.0,561,4.35,4.37,2.74
9383,0.32,Ideal,D,SI1,62.0,55.0,589,4.37,4.47,2.74
50334,0.61,Ideal,G,VVS2,61.6,54.0,2242,5.45,5.49,3.37
10251,1.0,Premium,F,SI2,61.4,61.0,4749,6.47,6.4,3.95
25207,2.09,Ideal,I,SI2,61.2,57.0,13807,8.19,8.27,5.04
41031,0.41,Ideal,H,IF,61.8,55.0,1187,4.76,4.79,2.95
32350,0.36,Ideal,E,VS2,61.2,56.0,789,4.6,4.62,2.82
20837,1.01,Premium,F,VVS2,60.4,59.0,9065,6.45,6.49,3.91
43446,0.5,Premium,E,SI1,62.0,59.0,1415,5.1,5.06,3.15
47802,0.55,Ideal,F,VS1,61.4,55.0,1901,5.28,5.24,3.23
16086,1.01,Premium,E,VS2,62.1,58.0,6425,6.42,6.34,3.96
42044,0.51,Good,D,SI2,63.8,56.0,1268,5.09,5.07,3.24
6316,1.0,Good,E,SI2,64.0,54.0,4026,6.31,6.26,4.01
48593,0.52,Very Good,D,VS1,59.6,57.0,1995,5.24,5.3,3.14
6949,0.91,Very Good,H,VVS2,63.6,56.0,4143,6.11,6.13,3.89
10417,1.0,Very Good,E,SI2,62.9,60.0,4781,6.3,6.35,3.98
35628,0.3,Good,I,VS1,63.7,58.0,473,4.23,4.25,2.7
16200,1.7,Good,I,I1,63.6,58.0,6474,7.52,7.48,4.77
15654,1.54,Premium,I,SI2,61.5,61.0,6278,7.41,7.31,4.53
18710,0.27,Very Good,E,VVS2,61.7,58.0,620,4.12,4.15,2.55
41000,0.49,Good,F,VS1,59.5,62.0,1182,5.09,5.22,3.06
13241,1.14,Ideal,I,SI1,62.3,58.0,5469,6.65,6.7,4.16
37974,0.33,Ideal,D,VS1,61.7,55.0,1007,4.48,4.5,2.77
6186,0.91,Good,F,SI1,64.4,60.0,3994,6.05,6.1,3.91
29659,0.35,Ideal,G,VS1,60.5,57.0,706,4.55,4.58,2.76
51155,0.63,Premium,E,VS2,62.4,59.0,2344,5.5,5.46,3.42
52022,0.73,Premium,F,VS2,58.9,60.0,2446,5.9,5.81,3.45
47541,0.58,Very Good,G,VVS2,62.1,58.0,1872,5.35,5.4,3.34
30338,0.34,Premium,F,SI1,59.4,62.0,727,4.59,4.54,2.71
32426,0.35,Very Good,D,VS1,63.9,55.0,792,4.49,4.53,2.88
4243,0.82,Ideal,E,SI1,62.1,55.0,3577,5.98,6.0,3.72
15946,1.0,Ideal,G,VS1,62.6,56.0,6377,6.39,6.36,3.99
15753,1.5,Very Good,E,SI2,63.5,60.0,6300,7.19,7.12,4.54
49618,0.72,Ideal,G,SI2,62.1,59.0,2139,5.71,5.76,3.56
20604,1.5,Good,E,SI2,63.0,59.0,8910,7.18,7.24,4.54
34386,0.41,Very Good,F,VS2,62.6,57.0,863,4.71,4.74,2.96
3760,0.86,Ideal,E,SI1,62.3,54.0,3456,6.13,6.07,3.8
7290,1.1,Premium,E,SI2,60.0,60.0,4201,6.7,6.73,4.03
20448,1.51,Premium,I,SI1,62.7,61.0,8794,7.33,7.27,4.58
30071,0.32,Premium,G,VS2,62.3,60.0,720,4.4,4.37,2.73
2023,0.9,Premium,H,SI2,62.4,61.0,3105,6.11,6.03,3.79
27711,0.32,Premium,H,VS2,61.9,58.0,648,4.39,4.37,2.71
2033,0.9,Premium,H,SI2,59.6,59.0,3105,6.38,6.24,3.76
21222,1.52,Good,G,SI1,64.4,59.0,9368,7.18,7.25,4.65
15994,1.06,Ideal,F,VS2,60.5,57.0,6399,6.6,6.58,3.99
7695,1.07,Ideal,J,SI1,62.1,56.0,4276,6.54,6.6,4.08
