Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z
3084,0.95,Very Good,J,VS2,63.5,56.0,3314,6.24,6.27,3.97
38369,0.53,Good,J,VS2,63.8,57.0,1023,5.1,5.12,3.26
23429,1.58,Ideal,H,VS2,63.0,56.0,11419,7.39,7.46,4.68
18905,1.71,Premium,J,SI1,61.9,58.0,7757,7.62,7.56,4.7
4601,1.01,Premium,J,SI2,61.9,59.0,3658,6.38,6.34,3.94
14917,1.23,Ideal,G,SI2,58.8,60.0,6005,7.01,7.08,4.14
20538,1.56,Ideal,I,SI1,61.4,56.0,8858,7.47,7.42,4.57
8138,1.01,Very Good,F,SI2,63.4,56.0,4355,6.4,6.34,4.04
29761,0.35,Premium,I,VS1,61.8,58.0,709,4.53,4.5,2.79
5629,0.9,Very Good,H,VS2,61.2,61.0,3878,6.14,6.21,3.78
10138,1.0,Good,H,VS2,63.6,61.0,4722,6.25,6.21,3.96
19851,1.54,Premium,E,SI2,59.9,60.0,8408,7.49,7.38,4.46
48440,0.51,Ideal,G,VVS2,61.3,57.0,1974,5.15,5.12,3.15
515,0.9,Fair,H,SI2,65.8,54.0,2823,6.05,5.98,3.96
13573,1.24,Premium,I,SI1,60.4,58.0,5555,7.02,6.95,4.22
42269,0.48,Premium,F,VS2,58.7,58.0,1294,5.22,5.17,3.05
39274,0.25,Good,F,VVS1,59.1,60.0,490,4.1,4.12,2.43
39344,0.38,Ideal,E,VVS2,61.9,53.8,1073,4.66,4.7,2.9
34769,0.41,Premium,E,SI2,62.9,58.0,876,4.75,4.72,2.98
6116,0.73,Ideal,D,VS2,61.5,55.0,3980,5.79,5.82,3.57
20139,1.2,Ideal,G,VS1,62.3,56.0,8596,6.82,6.77,4.23
41352,0.57,Premium,H,SI1,59.3,58.0,1218,5.4,5.46,3.22
3356,0.8,Very Good,G,VS1,63.5,57.0,3381,5.87,5.91,3.74
31169,0.41,Good,F,SI1,63.3,57.0,755,4.69,4.72,2.98
43335,0.5,Ideal,D,SI1,62.0,54.0,1404,5.09,5.13,3.17
1591,0.74,Very Good,E,SI1,61.3,58.0,3009,5.8,5.84,3.57
2915,0.8,Premium,F,VS2,59.7,58.0,3285,6.02,5.97,3.58
14093,1.19,Ideal,E,SI2,60.2,57.0,5717,6.84,6.87,4.13
36863,0.42,Ideal,E,VS2,62.4,55.0,958,4.79,4.8,2.99
43307,0.5,Very Good,F,VS2,62.8,57.0,1402,5.05,5.08,3.18
31789,0.42,Ideal,E,SI1,61.3,57.0,773,4.79,4.81,2.94
35074,0.33,Very Good,E,VS1,58.3,62.0,886,4.49,4.57,2.64
10415,0.9,Very Good,G,VS1,62.7,56.0,4780,6.1,6.14,3.84
41374,0.51,Premium,G,SI1,62.4,58.0,1220,5.07,5.13,3.18
28729,0.31,Ideal,E,VS2,61.7,56.0,680,4.31,4.35,2.67
53613,0.3,Very Good,D,SI1,62.2,58.0,552,4.28,4.31,2.67
53144,0.8,Ideal,F,SI2,62.7,55.0,2622,5.94,5.9,3.71
17724,0.33,Very Good,H,VVS2,61.9,56.0,614,4.44,4.47,2.76
18618,1.06,Ideal,G,VS1,61.6,56.0,7594,6.53,6.57,4.04
23376,0.33,Very Good,D,SI2,63.3,53.0,631,4.42,4.39,2.79
31367,0.33,Ideal,F,VVS2,61.7,55.0,761,4.46,4.49,2.76
2264,0.7,Very Good,E,VVS2,59.2,61.0,3154,5.79,5.84,3.44
36685,0.4,Ideal,E,VS1,62.4,54.0,951,4.73,4.75,2.96
53717,0.7,Ideal,E,VS2,60.3,57.0,2719,5.7,5.8,3.47
9967,1.0,Ideal,H,SI1,60.3,56.0,4702,6.52,6.54,3.94
29055,0.42,Very Good,G,SI1,60.6,62.0,687,4.82,4.85,2.93
739,0.31,Ideal,H,VS1,61.8,54.2,557,4.33,4.37,2.69
16632,1.01,Fair,F,VS1,61.7,61.0,6651,6.6,6.49,4.04
41476,0.5,Premium,F,SI1,61.7,57.0,1231,5.09,5.06,3.13
44442,0.57,Premium,E,SI1,62.2,55.0,1590,5.36,5.31,3.32
52356,0.72,Ideal,G,SI2,61.8,56.0,2501,5.72,5.76,3.55
1778,0.72,Very Good,E,VS1,63.1,56.0,3048,5.7,5.65,3.58
13122,1.01,Premium,E,SI1,62.4,59.0,5430,6.38,6.35,3.97
28540,0.3,Premium,E,SI1,62.5,59.0,675,4.3,4.28,2.68
25769,2.43,Premium,I,SI2,62.2,60.0,14727,8.59,8.53,5.33
35609,0.31,Ideal,G,VVS2,60.8,56.0,907,4.4,4.38,2.67
22304,1.54,Premium,I,VS1,61.6,58.0,10349,7.42,7.39,4.56
39606,0.32,Ideal,F,SI1,61.3,55.0,491,4.44,4.47,2.73
35840,0.38,Ideal,F,VS1,62.5,53.8,916,4.62,4.65,2.89
37664,0.42,Premium,F,SI1,61.8,58.0,992,4.84,4.81,2.98
36933,0.24,Very Good,F,VVS1,57.2,63.0,478,4.1,4.15,2.36
181,0.54,Ideal,E,VVS2,61.6,56.0,2776,5.25,5.27,3.24
51640,0.31,Ideal,G,VS2,61.4,57.0,544,4.35,4.45,2.7
7436,0.9,Fair,F,VS2,64.4,53.0,4229,6.08,6.04,3.9
37674,0.42,Very Good,E,SI1,63.4,56.0,992,4.82,4.74,3.03
45509,0.5,Very Good,D,VS2,61.2,55.0,1682,5.07,5.12,3.12
14389,0.3,Good,H,VVS2,63.7,55.0,605,4.24,4.27,2.71
8500,1.07,Ideal,J,SI1,62.4,56.0,4422,6.52,6.56,4.08
41763,0.38,Ideal,E,VVS1,61.9,53.7,1245,4.66,4.67,2.89
30706,0.3,Ideal,G,VVS1,61.4,56.0,737,4.32,4.34,2.66
6269,1.04,Very Good,F,SI2,63.2,58.0,4013,6.39,6.34,4.02
51882,0.7,Very Good,H,VS2,62.8,58.0,2429,5.67,5.7,3.57
6572,1.12,Premium,H,SI2,61.0,56.0,4077,6.68,6.65,4.07
46053,0.51,Ideal,E,SI1,61.4,56.0,1732,5.14,5.16,3.16
28368,0.33,Ideal,D,VS2,62.3,54.0,667,4.43,4.46,2.77
4122,0.93,Good,D,SI2,63.4,59.0,3540,6.15,6.18,3.91
46746,0.6,Premium,D,SI1,62.9,58.0,1799,5.39,5.33,3.37
18398,1.03,Ideal,E,VS1,59.5,57.0,7477,6.6,6.62,3.93
52237,0.8,Very Good,H,SI1,63.3,58.0,2485,5.93,5.89,3.74
27630,2.22,Ideal,I,VS2,61.3,56.0,18531,8.45,8.36,5.15
43793,0.58,Very Good,F,SI1,59.4,58.0,1442,5.45,5.5,3.25
30397,0.32,Premium,G,VVS2,61.6,60.0,730,4.37,4.4,2.7
35395,0.41,Very Good,H,VVS2,62.2,58.0,899,4.71,4.74,2.94
46186,0.59,Very Good,E,SI1,61.3,58.0,1748,5.41,5.45,3.33
14460,1.24,Very Good,I,VS2,62.7,55.0,5836,6.82,6.87,4.29
46058,0.46,Ideal,G,IF,62.1,56.0,1733,4.96,4.93,3.07
43185,0.54,Very Good,G,SI1,63.2,58.0,1392,5.15,5.16,3.26
46920,0.52,Ideal,G,VS1,62.4,56.0,1815,5.15,5.11,3.2
38971,0.4,Very Good,E,VS1,60.5,61.0,1053,4.72,4.74,2.86
20730,0.31,Good,G,VS1,63.2,56.0,625,4.29,4.32,2.72
2702,0.31,Ideal,G,VS2,62.2,54.0,562,4.34,4.38,2.71
53272,0.7,Ideal,H,VS1,62.0,59.0,2648,5.68,5.71,3.53
31193,0.36,Premium,G,VS2,62.5,58.0,756,4.55,4.51,2.83
12636,1.0,Premium,F,SI1,62.7,59.0,5292,6.4,6.36,4.0
53761,0.83,Very Good,G,SI2,61.6,57.0,2725,6.02,6.06,3.72
15418,1.49,Ideal,F,I1,62.6,54.0,6175,7.31,7.28,4.57
30715,0.33,Ideal,F,VS1,61.6,55.0,738,4.46,4.47,2.76
44891,0.5,Ideal,E,VS2,62.1,57.0,1629,5.1,5.05,3.15
42250,0.4,Ideal,F,IF,62.3,57.0,1292,4.69,4.71,2.93
24900,1.58,Premium,D,SI1,60.2,58.0,13329,7.6,7.46,4.56
40119,0.41,Ideal,F,VVS2,61.0,56.0,1115,4.78,4.82,2.93
6211,0.7,Ideal,E,VS1,61.2,56.0,4000,5.72,5.75,3.51
6232,1.01,Good,D,SI2,64.0,59.0,4004,6.34,6.28,4.04
45672,0.52,Ideal,E,VS2,62.1,56.0,1694,5.2,5.17,3.22
52865,0.73,Premium,D,SI1,62.5,59.0,2579,5.75,5.68,3.57
1565,0.55,Ideal,F,VVS1,61.2,54.0,3005,5.3,5.35,3.26
29379,0.31,Very Good,E,SI1,63.4,55.0,698,4.35,4.32,2.75
4532,0.91,Premium,E,SI2,61.1,59.0,3639,6.24,6.2,3.8
4827,0.9,Premium,F,SI2,62.0,61.0,3704,6.16,6.14,3.81
26558,1.7,Ideal,H,VS1,61.5,55.0,16240,7.69,7.73,4.74
45907,0.54,Ideal,E,SI1,61.5,56.0,1720,5.26,5.22,3.23
45589,0.52,Very Good,E,VS2,60.9,57.0,1689,5.17,5.2,3.16
11214,1.11,Premium,H,SI1,61.9,58.0,4960,6.63,6.59,4.09
51909,0.72,Ideal,D,SI2,62.3,57.0,2435,5.75,5.8,3.6
5469,0.83,Ideal,E,SI1,62.3,55.0,3837,5.98,6.02,3.74
47729,0.58,Ideal,D,VS2,61.2,54.0,1889,5.4,5.42,3.31
4597,0.7,Ideal,H,VS2,60.8,56.0,3656,5.74,5.77,3.5
23197,1.38,Ideal,F,VS2,61.9,55.0,11205,7.16,7.12,4.42
43593,0.31,Ideal,H,VS2,62.0,55.0,507,4.36,4.38,2.71
42325,0.41,Ideal,F,VVS1,61.9,56.0,1295,4.77,4.79,2.96
28592,0.3,Premium,G,VS2,61.6,60.0,675,4.33,4.28,2.65
44787,0.62,Very Good,E,SI2,58.8,63.0,1624,5.58,5.61,3.29
10194,0.9,Good,D,VS2,62.6,62.0,4739,6.11,6.15,3.84
52253,0.71,Ideal,F,SI1,60.8,57.0,2487,5.75,5.8,3.51
11178,1.26,Good,I,SI2,63.7,58.0,4953,6.84,6.79,4.34
26990,2.01,Ideal,F,SI2,62.2,56.0,17078,8.05,8.08,5.02
8402,0.9,Ideal,F,SI1,60.7,57.0,4401,6.21,6.25,3.78
39838,0.51,Very Good,E,SI2,60.3,56.0,1098,5.19,5.22,3.14
13292,1.21,Premium,J,VS1,60.0,60.0,5489,6.95,6.88,4.15
28693,0.31,Very Good,F,VS1,59.7,55.0,679,4.42,4.46,2.65
28039,0.41,Ideal,G,SI2,62.1,53.6,659,4.75,4.79,2.96
10967,1.02,Very Good,D,SI2,60.9,61.0,4904,6.47,6.53,3.96
6408,1.02,Very Good,H,SI2,61.1,61.0,4039,6.48,6.51,3.97
24609,2.06,Premium,H,SI2,62.6,58.0,12931,8.06,8.03,5.04
22149,2.01,Good,I,SI1,64.1,60.0,10184,7.92,7.88,5.06
51107,0.73,Very Good,H,VS2,63.1,57.3,2337,5.65,5.7,3.59
38686,0.3,Ideal,F,VVS1,61.1,55.0,1041,4.36,4.38,2.67
5295,1.01,Premium,E,SI2,60.4,57.0,3801,6.53,6.49,3.93
23531,1.23,Premium,F,VVS2,61.6,59.0,11534,6.9,6.8,4.22
4305,1.01,Very Good,H,SI2,63.4,57.0,3592,6.39,6.32,4.03
32191,0.35,Premium,H,VS1,61.3,59.0,788,4.57,4.54,2.79
47448,0.53,Ideal,D,VS2,61.2,56.0,1857,5.2,5.23,3.19
23647,1.67,Ideal,H,SI1,61.6,55.0,11678,7.68,7.62,4.71
53791,0.54,Ideal,F,IF,62.2,54.0,2729,5.24,5.27,3.27
52666,0.74,Very Good,I,VVS2,61.0,59.0,2550,5.83,5.85,3.56
21545,1.06,Ideal,G,VVS2,61.4,56.0,9645,6.56,6.62,4.04
7462,0.9,Premium,H,VS1,62.9,58.0,4234,6.12,6.06,3.83
1365,0.9,Fair,J,VS1,64.6,58.0,2964,6.12,6.06,3.93
53167,0.7,Very Good,D,SI1,59.4,63.0,2628,5.78,5.76,3.43
6524,0.91,Ideal,D,SI2,62.6,54.0,4067,6.22,6.25,3.9
31015,0.35,Very Good,F,SI1,63.1,56.0,748,4.51,4.46,2.83
9075,1.11,Ideal,H,SI2,61.3,60.0,4520,6.68,6.66,4.09
148,0.73,Very Good,D,SI1,60.2,56.0,2768,5.83,5.87,3.52
26288,2.52,Fair,J,SI2,65.1,56.0,15776,8.51,8.43,5.51
48139,0.7,Very Good,F,SI2,62.1,57.0,1940,5.63,5.68,3.51
33908,0.3,Ideal,E,VS2,62.0,55.0,844,4.3,4.25,2.65
13582,1.0,Very Good,I,VS1,60.8,59.0,5557,6.39,6.44,3.9
51834,0.7,Very Good,H,VS1,62.1,56.0,2422,5.65,5.68,3.52
18604,1.54,Very Good,I,SI2,60.1,61.0,7589,7.41,7.46,4.47
24553,1.28,Ideal,F,VVS2,62.2,56.0,12841,6.95,6.91,4.32
15186,1.2,Very Good,E,SI1,62.6,58.0,6098,6.73,6.78,4.23
49164,0.75,Premium,G,SI2,58.8,60.0,2070,5.99,5.89,3.49
53139,0.74,Premium,G,VS2,60.2,60.0,2621,5.84,5.82,3.51
32486,0.43,Ideal,G,SI1,62.0,55.0,795,4.84,4.87,3.01
5103,0.73,Ideal,E,VS1,61.7,57.0,3758,5.77,5.8,3.57
7180,1.11,Ideal,G,SI2,61.9,55.0,4185,6.65,6.6,4.1
10867,1.01,Very Good,H,SI1,60.0,58.0,4876,6.54,6.6,3.94
20531,1.23,Premium,F,VS2,59.6,58.0,8855,6.94,7.02,4.16
15244,1.22,Premium,E,SI2,62.5,55.0,6121,6.9,6.82,4.29
35047,0.42,Ideal,I,VVS1,62.7,55.0,884,4.77,4.8,3.0
41401,0.52,Ideal,F,SI1,62.2,54.0,1223,5.19,5.23,3.24
14168,1.19,Premium,I,VS1,59.9,61.0,5747,6.91,6.85,4.12
8419,1.21,Very Good,I,SI1,63.3,60.0,4404,6.76,6.69,4.26
33214,0.31,Ideal,F,VS1,61.2,56.0,821,4.4,4.42,2.7
14413,1.31,Ideal,I,SI2,61.0,59.0,5820,7.05,7.01,4.29
13233,1.07,Premium,H,SI1,63.0,57.0,5465,6.55,6.44,4.09
46249,0.53,Premium,D,SI1,61.0,58.0,1753,5.22,5.18,3.17
21781,1.57,Premium,I,VS2,62.6,58.0,9847,7.4,7.36,4.62
10575,1.03,Good,I,VS2,60.0,62.0,4819,6.51,6.55,3.92
21063,1.5,Premium,J,VS1,62.8,59.0,9240,7.29,7.19,4.55
44007,0.3,Very Good,I,SI1,61.6,62.0,394,4.27,4.3,2.64
26347,0.32,Ideal,F,VS2,61.1,57.0,645,4.44,4.47,2.72
51381,0.7,Premium,H,VS1,61.9,56.0,2367,5.7,5.67,3.52
17277,1.15,Premium,H,VVS2,58.8,58.0,6917,6.9,6.87,4.05
49326,0.75,Very Good,H,SI2,62.2,58.0,2093,5.77,5.83,3.61
15471,1.58,Premium,F,SI2,59.1,59.0,6194,7.68,7.59,4.51
47795,0.71,Ideal,J,VS2,62.4,54.0,1899,5.72,5.76,3.58
18711,0.27,Very Good,D,VVS2,59.9,59.0,620,4.23,4.28,2.55
33304,0.31,Very Good,D,VVS1,61.1,56.0,826,4.35,4.42,2.68
21188,1.22,Ideal,G,VS1,62.0,56.0,9339,6.83,6.88,4.24
27366,0.28,Very Good,E,VVS1,61.1,60.0,646,4.17,4.21,2.56
33242,0.41,Ideal,F,SI1,61.4,56.0,824,4.77,4.8,2.94
35083,0.39,Ideal,F,SI1,61.8,55.0,886,4.7,4.72,2.91
21652,1.5,Ideal,E,SI1,62.4,56.0,9744,7.36,7.31,4.58
50046,0.59,Very Good,D,VS2,62.9,56.7,2200,5.37,5.39,3.38
36073,0.4,Good,D,SI1,63.6,57.0,924,4.7,4.67,2.98
23624,1.37,Ideal,F,VS1,59.6,57.0,11649,7.28,7.22,4.32
1644,0.7,Good,F,VVS1,63.2,58.0,3018,5.58,5.62,3.54
36771,0.34,Ideal,G,VVS1,62.1,57.0,956,4.47,4.45,2.77
8124,1.02,Ideal,H,SI2,61.9,56.0,4353,6.47,6.51,4.02
43354,0.5,Good,E,VS2,63.7,59.0,1407,4.99,5.03,3.19
44905,0.55,Premium,E,SI1,62.4,57.6,1630,5.23,5.28,3.27
16089,1.29,Premium,I,SI1,61.8,59.0,6429,6.99,6.96,4.31
10052,0.3,Ideal,H,VVS2,62.1,55.0,590,4.33,4.36,2.7
20723,0.31,Ideal,F,VS2,62.4,56.0,625,4.31,4.34,2.7
9295,1.45,Fair,J,SI2,58.6,68.0,4570,7.45,7.33,4.34
46821,0.5,Ideal,D,VS2,61.2,55.0,1808,5.12,5.07,3.12
27574,2.02,Very Good,H,VS2,62.7,58.0,18398,7.96,8.01,5.01
52415,0.7,Premium,G,VS1,61.4,59.0,2512,5.59,5.74,3.51
52061,0.7,Ideal,E,SI2,62.1,56.0,2453,5.65,5.68,3.52
9249,1.35,Ideal,G,I1,62.5,57.0,4560,7.01,7.04,4.39
10561,1.0,Premium,H,SI1,62.8,58.0,4816,6.38,6.36,4.0
31100,0.3,Ideal,G,VVS1,62.6,55.0,753,4.27,4.32,2.69
29067,0.4,Good,F,SI1,63.1,58.0,687,4.66,4.69,2.95
4652,0.9,Very Good,G,SI1,63.2,59.0,3669,6.1,6.05,3.84
34935,0.28,Good,J,VVS2,58.4,60.0,375,4.27,4.33,2.51
21312,1.52,Ideal,I,VS2,62.1,59.0,9465,7.3,7.35,4.55
26127,2.04,Very Good,I,SI1,63.1,58.0,15412,8.06,7.99,5.06
26080,1.68,Very Good,F,VS2,61.1,60.0,15309,7.63,7.7,4.68
782,0.6,Ideal,E,VVS2,61.9,54.9,2860,5.41,5.44,3.35
16644,1.2,Premium,E,SI1,61.8,56.0,6653,6.82,6.75,4.19
39328,0.34,Ideal,E,VVS2,62.3,57.0,1071,4.48,4.44,2.78
34636,0.31,Ideal,E,VS2,61.9,55.0,872,4.39,4.36,2.71
6172,0.9,Premium,F,SI1,62.8,59.0,3992,6.16,6.13,3.86
53703,0.9,Good,J,SI2,63.9,56.0,2717,6.17,6.1,3.92
23815,1.53,Very Good,D,SI1,59.2,57.0,11873,7.52,7.55,4.46
52216,0.81,Very Good,J,SI1,63.1,59.0,2482,5.88,5.91,3.72
2082,1.01,Good,H,I1,63.2,58.0,3110,6.33,6.39,4.02
11227,0.83,Ideal,G,VVS1,61.9,56.0,4963,6.03,6.05,3.74
52708,0.8,Premium,H,SI1,62.5,59.0,2553,5.96,5.91,3.71
22225,1.63,Ideal,D,SI2,59.4,59.0,10281,7.73,7.67,4.57
8976,0.97,Very Good,G,SI1,61.0,59.0,4504,6.36,6.4,3.89
13900,1.01,Premium,E,SI1,59.2,60.0,5656,6.56,6.51,3.87
21780,1.57,Premium,I,VS2,62.5,58.0,9847,7.5,7.42,4.66
31695,0.36,Premium,F,SI1,60.3,58.0,770,4.65,4.6,2.79
7918,1.09,Ideal,I,SI2,60.3,57.0,4315,6.64,6.7,4.02
10509,1.01,Very Good,D,SI2,60.5,58.0,4799,6.45,6.5,3.92
40907,0.55,Very Good,J,VS2,62.9,54.0,1179,5.23,5.29,3.31
50656,0.31,Good,E,SI1,63.4,55.0,544,4.29,4.32,2.73
39136,0.41,Ideal,G,VS2,62.7,56.0,1061,4.76,4.72,2.97
43759,0.41,Ideal,F,IF,61.6,56.0,1439,4.79,4.82,2.96
15024,1.0,Premium,G,VS2,59.3,60.0,6048,6.55,6.51,3.87
48690,0.72,Ideal,J,VS1,62.7,57.0,2006,5.71,5.74,3.59
41109,0.59,Ideal,F,SI2,61.7,54.0,1195,5.38,5.44,3.34
12664,1.16,Ideal,G,SI2,61.5,54.0,5301,6.78,6.75,4.16
32916,0.33,Ideal,G,VVS1,62.3,55.0,810,4.42,4.44,2.76
38131,0.3,Very Good,G,VVS1,63.4,56.0,1013,4.31,4.27,2.72
48363,0.56,Ideal,D,VS2,61.4,55.0,1963,5.33,5.35,3.28
49729,0.53,Ideal,G,VVS1,61.6,57.0,2153,5.2,5.22,3.21
43888,0.5,Very Good,D,SI1,61.6,56.0,1454,5.09,5.11,3.14
49121,0.7,Good,H,SI1,63.4,61.0,2066,5.58,5.62,3.55
18935,1.51,Ideal,H,SI1,61.7,56.0,7780,7.25,7.18,4.45
37852,0.46,Fair,G,VS2,65.3,56.0,1002,4.83,4.76,3.13
5198,0.71,Premium,E,VVS1,62.7,60.0,3779,5.73,5.62,3.56
31635,0.3,Ideal,H,SI1,62.1,56.0,450,4.29,4.31,2.67
20264,1.01,Ideal,F,VVS2,61.8,56.0,8688,6.49,6.46,4.0
27698,0.41,Ideal,G,SI2,61.7,56.0,648,4.79,4.81,2.96
33078,0.26,Premium,E,VVS1,60.9,59.0,814,4.12,4.09,2.5
52503,0.71,Ideal,F,SI2,61.4,55.0,2525,5.76,5.78,3.54
8898,1.01,Good,H,VS2,64.3,58.0,4489,6.27,6.2,4.01
48586,0.54,Ideal,D,VS2,61.1,57.0,1993,5.29,5.19,3.2
45590,0.52,Premium,G,VS1,62.6,59.0,1689,5.08,5.11,3.19
916,0.71,Premium,F,VS1,62.7,58.0,2879,5.71,5.67,3.57
40949,0.3,Good,F,SI1,63.5,59.0,500,4.19,4.22,2.67
19649,1.51,Fair,H,SI1,65.8,62.0,8260,7.1,7.06,4.66
14059,0.3,Premium,G,VS1,61.8,59.0,605,4.34,4.37,2.69
40448,0.51,Ideal,F,SI2,61.1,56.0,1139,5.18,5.21,3.17
38943,0.31,Premium,H,VS2,61.3,60.0,489,4.32,4.36,2.66
39806,0.38,Ideal,F,VVS1,62.4,54.0,1096,4.66,4.7,2.92
51826,0.64,Ideal,H,IF,60.5,57.0,2420,5.58,5.62,3.39
750,0.33,Premium,I,SI1,60.4,59.0,557,4.54,4.5,2.73
22691,0.36,Ideal,F,VS2,61.5,55.0,629,4.57,4.6,2.82
10486,1.02,Premium,H,SI1,62.0,60.0,4796,6.37,6.4,3.96
33978,0.41,Very Good,H,VVS2,63.1,58.0,847,4.71,4.74,2.98
53164,0.84,Premium,H,SI2,61.3,58.0,2628,6.1,6.04,3.72
19060,1.0,Premium,G,VVS2,62.8,59.0,7840,6.43,6.38,4.02
5996,1.03,Premium,J,VS1,61.8,58.0,3957,6.51,6.41,3.99
21029,1.5,Very Good,F,SI2,58.5,55.0,9236,7.51,7.56,4.41
7260,0.9,Ideal,F,SI2,61.5,56.0,4198,6.24,6.18,3.82
34458,0.36,Very Good,H,IF,60.8,57.0,865,4.58,4.6,2.79
28611,0.3,Ideal,E,SI1,62.9,57.0,675,4.3,4.25,2.69
31731,0.31,Ideal,G,VVS1,62.5,56.0,772,4.3,4.34,2.69
2054,0.32,Premium,G,VS2,62.6,59.0,561,4.33,4.36,2.72
44907,0.53,Ideal,F,VS1,61.7,56.0,1630,5.2,5.22,3.21
7355,1.13,Premium,J,SI1,61.3,59.0,4214,6.77,6.67,4.12
53604,0.7,Ideal,F,SI1,61.3,57.0,2700,5.75,5.71,3.51
16525,1.33,Very Good,G,SI2,62.0,59.0,6603,7.1,7.04,4.38
15033,0.3,Ideal,F,VS2,62.0,54.0,605,4.31,4.34,2.68
3083,1.02,Premium,H,SI2,58.3,59.0,3313,6.61,6.57,3.84
22707,0.35,Premium,I,VS2,62.9,57.0,630,4.53,4.5,2.84
5849,1.0,Premium,H,SI2,61.3,58.0,3920,6.45,6.41,3.94
38634,0.31,Very Good,H,VS2,63.0,57.0,489,4.32,4.34,2.73
26703,0.32,Ideal,F,VS2,62.4,56.0,645,4.35,4.37,2.72
33825,0.32,Ideal,G,VVS1,62.2,55.0,842,4.38,4.4,2.73
12118,1.07,Ideal,I,VS2,60.6,59.0,5167,6.64,6.62,4.02
1259,0.7,Ideal,H,VVS1,60.5,58.0,2947,5.76,5.81,3.5
44082,0.5,Very Good,E,VS1,61.6,59.0,1554,5.06,5.14,3.14
6830,1.11,Premium,I,SI2,61.8,58.0,4120,6.61,6.66,4.1
35778,0.4,Very Good,E,VS2,62.9,55.0,912,4.73,4.74,2.98
45904,0.52,Ideal,D,SI1,62.4,57.0,1720,5.18,5.14,3.22
3698,1.04,Very Good,I,SI2,61.6,58.0,3449,6.47,6.58,4.02
45103,0.6,Ideal,H,VS2,61.1,56.0,1648,5.47,5.49,3.35
30439,0.32,Ideal,H,VVS1,61.9,55.0,730,4.37,4.38,2.71
45562,0.52,Ideal,E,VS2,62.6,57.0,1689,5.09,5.17,3.21
38303,0.28,Ideal,E,VS1,62.0,56.0,487,4.18,4.21,2.6
5719,0.25,Very Good,E,VVS2,62.1,58.0,575,4.03,4.06,2.51
29306,0.25,Ideal,G,VS1,62.0,54.0,438,4.06,4.07,2.52
20158,1.5,Ideal,H,SI2,62.8,55.0,8614,7.27,7.31,4.58
29369,0.31,Ideal,G,VS2,62.9,56.0,698,4.34,4.28,2.71
15469,1.0,Good,H,VVS2,63.7,52.0,6194,6.41,6.36,4.07
20146,1.2,Premium,G,VS1,62.4,58.0,8602,6.82,6.8,4.25
12089,1.28,Premium,H,SI2,62.5,62.0,5161,6.89,6.84,4.3
8895,1.08,Premium,F,SI2,60.2,59.0,4488,6.65,6.6,3.99
32693,0.31,Good,G,VS1,63.7,56.0,802,4.3,4.27,2.73
36888,0.35,Ideal,G,IF,60.7,57.0,959,4.59,4.61,2.79
49489,0.7,Good,H,SI1,65.0,57.0,2117,5.52,5.59,3.61
15787,1.12,Ideal,I,VVS2,61.6,54.0,6317,6.72,6.74,4.14
46277,0.55,Ideal,F,VS1,62.3,53.0,1754,5.28,5.31,3.3
41423,0.46,Ideal,H,VVS1,62.3,54.0,1227,4.96,4.99,3.1
3530,1.04,Good,J,SI1,64.2,58.0,3407,6.42,6.34,4.1
46947,0.52,Premium,E,VS2,62.3,57.0,1815,5.17,5.1,3.2
42856,0.41,Ideal,D,VVS2,62.1,56.0,1356,4.78,4.76,2.96
365,0.71,Very Good,F,VS1,62.2,58.0,2807,5.66,5.72,3.54
52042,0.71,Premium,E,SI2,62.6,58.0,2450,5.7,5.67,3.56
6898,1.11,Premium,F,SI2,62.5,59.0,4134,6.59,6.53,4.1
26897,2.01,Premium,F,SI2,60.3,60.0,16881,8.11,8.08,4.88
452,0.71,Premium,E,SI1,61.3,56.0,2817,5.78,5.73,3.53
1851,0.7,Ideal,F,VS2,61.6,55.0,3064,5.72,5.75,3.53
32660,0.31,Premium,H,VVS2,62.6,60.0,802,4.33,4.29,2.7
35933,0.35,Premium,E,VS2,61.9,61.0,919,4.54,4.5,2.8
46992,0.64,Premium,F,SI1,61.2,58.0,1816,5.6,5.54,3.41
20205,1.35,Very Good,H,VVS2,63.1,56.0,8644,6.95,7.03,4.41
41796,0.49,Fair,D,VS2,57.5,68.0,1249,5.18,5.11,2.96
115,0.73,Ideal,F,VS2,62.6,56.0,2762,5.77,5.74,3.6
43539,0.41,Ideal,D,VS1,61.9,56.0,1427,4.76,4.8,2.96
1031,0.7,Very Good,G,VVS2,59.3,62.0,2905,5.78,5.82,3.44
15189,1.21,Premium,H,SI2,58.8,60.0,6098,6.99,6.95,4.1
49243,0.51,Ideal,E,VS2,61.6,55.0,2085,5.16,5.19,3.19
27727,2.36,Premium,H,SI2,59.4,58.0,18745,8.69,8.75,5.18
447,0.61,Ideal,G,VVS2,60.1,57.0,2816,5.52,5.54,3.32
45022,0.54,Premium,H,VS1,60.8,61.0,1637,5.29,5.23,3.2
47204,0.5,Ideal,G,VVS2,60.5,55.0,1838,5.13,5.15,3.11
797,0.7,Ideal,H,VS2,61.1,57.0,2862,5.71,5.74,3.5
41708,0.53,Premium,F,SI2,62.5,57.0,1242,5.17,5.11,3.21
26016,0.38,Very Good,H,VS2,61.5,55.0,645,4.66,4.67,2.86
